id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
10906,2022-10-01T00:00:00Z,27,68,7.2,7.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-09-01T00:00:00Z,22,82,21.9,27.5,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-11-01T00:00:00Z,38,51,6.7,7.3,NussHaus,2018-05-16T21:09:00Z,51249
10906,2025-06-01T00:00:00Z,25,81,5,5.4,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-03-01T00:00:00Z,38,48,1.1,1.1,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-02-01T00:00:00Z,39,52,2.2,2.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2025-03-01T00:00:00Z,33,57,12.7,14,NussHaus,2018-05-16T21:09:00Z,51249
10906,2024-01-01T00:00:00Z,44,45,13.1,16,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-10-01T00:00:00Z,27,67,14.1,18.2,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-11-01T00:00:00Z,39,46,9.6,10.1,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-01-01T00:00:00Z,41,44,3.4,3.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2021-06-01T00:00:00Z,23,86,4.6,5.1,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-06-01T00:00:00Z,34,77,6.4,6.9,NussHaus,2018-05-16T21:09:00Z,51249
10906,2025-01-01T00:00:00Z,38,42,14.3,15.2,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-01-01T00:00:00Z,49,82,0.6,0.6,NussHaus,2018-05-16T21:09:00Z,51249
10906,2022-07-01T00:00:00Z,20,91,7.5,9,NussHaus,2018-05-16T21:09:00Z,51249
10906,2020-07-01T00:00:00Z,55,85,1.2,1.2,NussHaus,2018-05-16T21:09:00Z,51249
10906,2023-12-01T00:00:00Z,45,47,8.5,8.8,NussHaus,2018-05-16T21:09:00Z,51249
10906,2021-08-01T00:00:00Z,25,85,30.6,39,NussHaus,2018-05-16T21:09:00Z,51249
