id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
9810,2022-04-01T00:00:00Z,38,50,6.7,7,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2020-12-01T00:00:00Z,48,42,28,33.3,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2020-01-01T00:00:00Z,53,44,15.2,17.6,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2020-02-01T00:00:00Z,39,45,19,21.8,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2023-06-01T00:00:00Z,33,71,5.7,5.8,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2022-01-01T00:00:00Z,29,55,23.8,28.7,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2024-10-01T00:00:00Z,38,60,12.7,13.8,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2023-04-01T00:00:00Z,36,53,4.7,4.8,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2023-08-01T00:00:00Z,33,78,34.2,44.8,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2024-05-01T00:00:00Z,34,61,3.9,4,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2021-10-01T00:00:00Z,34,63,8.6,9.2,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2025-01-01T00:00:00Z,42,43,23.5,27,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2022-03-01T00:00:00Z,24,62,10.1,10.8,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2024-07-01T00:00:00Z,26,83,24.7,31.6,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2020-10-01T00:00:00Z,35,60,21.9,27.1,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2020-04-01T00:00:00Z,37,56,8,8.5,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2023-03-01T00:00:00Z,45,42,9.3,9.9,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2024-06-01T00:00:00Z,30,73,3.1,3.2,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2024-03-01T00:00:00Z,42,48,5.7,6,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2025-02-01T00:00:00Z,46,42,17.5,19.1,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2023-09-01T00:00:00Z,37,67,14.6,17.3,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
9810,2022-12-01T00:00:00Z,51,39,23.9,28,PSU STAR LAB KFP,2018-04-11T23:19:19Z,22520
35383,2023-06-01T00:00:00Z,37,73,4.7,4.7,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-06-01T00:00:00Z,35,78,5.1,5.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-12-01T00:00:00Z,58,45,12.5,13.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-08-01T00:00:00Z,33,81,68.2,97.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2025-03-01T00:00:00Z,49,54,2.6,2.7,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-07-01T00:00:00Z,31,85,27.9,35.6,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-02-01T00:00:00Z,48,46,5.2,5.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2025-07-01T00:00:00Z,29,86,3.8,4.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-12-01T00:00:00Z,61,45,13.1,13.8,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-07-01T00:00:00Z,34,82,10.6,12.6,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-11-01T00:00:00Z,58,52,11.9,12,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-05-01T00:00:00Z,36,66,2.7,2.7,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-10-01T00:00:00Z,51,59,4.2,4.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-10-01T00:00:00Z,45,62,5.2,5.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-09-01T00:00:00Z,36,75,10.3,11.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-01-01T00:00:00Z,51,47,5.3,5.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-08-01T00:00:00Z,31,80,80.6,117.9,Hargadine,2019-07-18T20:12:09Z,9047
35383,2025-05-01T00:00:00Z,37,69,2.1,2.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-12-01T00:00:00Z,57,51,14.6,15.9,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-08-01T00:00:00Z,31,83,19.9,24.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-01-01T00:00:00Z,56,52,4.3,4.3,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-04-01T00:00:00Z,35,61,7.1,7.7,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-02-01T00:00:00Z,51,51,4,4.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-02-01T00:00:00Z,57,46,8.6,8.8,Hargadine,2019-07-18T20:12:09Z,9047
35383,2020-09-01T00:00:00Z,40,72,43.1,59.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-09-01T00:00:00Z,36,75,20.9,26.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2020-10-01T00:00:00Z,40,63,22.2,30.5,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-03-01T00:00:00Z,46,55,5.7,5.7,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-01-01T00:00:00Z,58,47,7.3,7.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-07-01T00:00:00Z,28,84,14.9,16,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-11-01T00:00:00Z,51,48,10.9,11.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-03-01T00:00:00Z,50,47,4.1,4.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-01-01T00:00:00Z,50,49,7.4,7.5,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-10-01T00:00:00Z,49,61,6.9,6.9,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-06-01T00:00:00Z,40,72,3.3,3.3,Hargadine,2019-07-18T20:12:09Z,9047
35383,2020-12-01T00:00:00Z,58,46,13.8,14.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2025-04-01T00:00:00Z,40,62,2,2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-04-01T00:00:00Z,45,56,4.5,4.7,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-04-01T00:00:00Z,46,54,3.9,4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-08-01T00:00:00Z,34,80,18.7,22.6,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-10-01T00:00:00Z,40,66,15.5,16.8,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-03-01T00:00:00Z,47,50,4.8,4.9,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-07-01T00:00:00Z,29,83,10.1,10.7,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-11-01T00:00:00Z,52,52,10.7,10.8,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-05-01T00:00:00Z,43,68,6.1,6.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2020-11-01T00:00:00Z,57,49,14.3,15.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-11-01T00:00:00Z,57,49,9.3,9.5,Hargadine,2019-07-18T20:12:09Z,9047
35383,2025-01-01T00:00:00Z,54,44,12.9,13.1,Hargadine,2019-07-18T20:12:09Z,9047
35383,2024-12-01T00:00:00Z,59,48,12.8,13.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2025-02-01T00:00:00Z,56,47,6.7,6.9,Hargadine,2019-07-18T20:12:09Z,9047
35383,2025-06-01T00:00:00Z,32,77,2.6,2.6,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-05-01T00:00:00Z,43,62,2.3,2.4,Hargadine,2019-07-18T20:12:09Z,9047
35383,2022-02-01T00:00:00Z,45,49,8.2,8.8,Hargadine,2019-07-18T20:12:09Z,9047
35383,2021-09-01T00:00:00Z,34,72,47.6,68.2,Hargadine,2019-07-18T20:12:09Z,9047
35383,2023-09-01T00:00:00Z,40,70,17.9,22.1,Hargadine,2019-07-18T20:12:09Z,9047
22983,2021-11-01T00:00:00Z,62,56,10.2,10.4,Concordia,2018-12-18T17:46:15Z,394
22983,2023-01-01T00:00:00Z,59,49,9.1,9.4,Concordia,2018-12-18T17:46:15Z,394
22983,2020-05-01T00:00:00Z,49,67,5.3,5.4,Concordia,2018-12-18T17:46:15Z,394
22983,2023-07-01T00:00:00Z,40,80,4.9,5.1,Concordia,2018-12-18T17:46:15Z,394
22983,2025-05-01T00:00:00Z,43,68,311.4,466,Concordia,2018-12-18T17:46:15Z,394
22983,2022-12-01T00:00:00Z,60,44,12.2,12.8,Concordia,2018-12-18T17:46:15Z,394
22983,2023-08-01T00:00:00Z,41,81,10.8,11.7,Concordia,2018-12-18T17:46:15Z,394
22983,2020-11-01T00:00:00Z,62,53,16.4,17.7,Concordia,2018-12-18T17:46:15Z,394
22983,2023-05-01T00:00:00Z,44,71,5.4,5.5,Concordia,2018-12-18T17:46:15Z,394
22983,2020-10-01T00:00:00Z,54,63,14.6,15.1,Concordia,2018-12-18T17:46:15Z,394
22983,2022-09-01T00:00:00Z,45,76,15.9,19,Concordia,2018-12-18T17:46:15Z,394
22983,2023-09-01T00:00:00Z,49,72,5.7,5.8,Concordia,2018-12-18T17:46:15Z,394
22983,2024-10-01T00:00:00Z,53,64,7.8,7.9,Concordia,2018-12-18T17:46:15Z,394
22983,2024-02-01T00:00:00Z,56,52,1331.7,1995.7,Concordia,2018-12-18T17:46:15Z,394
22983,2024-05-01T00:00:00Z,46,66,9.1,12.4,Concordia,2018-12-18T17:46:15Z,394
22983,2022-06-01T00:00:00Z,49,71,4.1,4.1,Concordia,2018-12-18T17:46:15Z,394
