id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
36673,2020-06-01T00:00:00Z,49,66,2.9,2.9,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2022-01-01T00:00:00Z,49,36,15.8,16.4,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2021-11-01T00:00:00Z,47,46,10.9,11.4,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2022-07-01T00:00:00Z,40,76,6.8,6.9,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2022-03-01T00:00:00Z,40,49,4.4,4.4,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2024-08-01T00:00:00Z,42,73,18.6,20.2,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2024-11-01T00:00:00Z,47,45,11,11.6,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2023-05-01T00:00:00Z,44,66,8.7,10.2,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2021-06-01T00:00:00Z,38,74,209.7,312.7,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2023-07-01T00:00:00Z,37,77,9.2,9.2,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2023-04-01T00:00:00Z,38,52,3.3,3.3,419 S. 4th St,2019-08-02T19:28:01Z,15585
36673,2020-01-01T00:00:00Z,50,41,6.7,7,419 S. 4th St,2019-08-02T19:28:01Z,15585
28423,2023-09-01T00:00:00Z,44,68,7.1,7.1,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-10-01T00:00:00Z,40,59,4.9,4.9,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2021-12-01T00:00:00Z,51,33,4.9,4.9,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-02-01T00:00:00Z,45,36,4.7,4.7,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-04-01T00:00:00Z,40,51,4.4,4.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-09-01T00:00:00Z,44,64,42.2,61,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2021-09-01T00:00:00Z,43,65,13.8,16.7,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2024-06-01T00:00:00Z,39,61,4,4,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-06-01T00:00:00Z,44,71,8.7,8.9,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2023-01-01T00:00:00Z,54,35,11.4,11.6,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-09-01T00:00:00Z,40,69,24.1,30.4,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2021-11-01T00:00:00Z,51,45,12.3,12.9,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2022-02-01T00:00:00Z,45,35,5.8,5.8,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2020-02-01T00:00:00Z,47,40,4.1,4.1,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
28423,2025-04-01T00:00:00Z,39,54,2.5,2.5,GRIZZLY WAY,2019-03-11T20:13:09Z,5798
