id,time_stamp,humidity,temperature,pm2.5_atm,pm2.5_cf_1,name,date_up,uptime
18161,2025-05-01T00:00:00Z,46,66,3.5,3.5,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2021-04-01T00:00:00Z,42,61,4.4,4.6,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2020-12-01T00:00:00Z,59,51,3.9,4.1,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2023-06-01T00:00:00Z,47,71,5,5.1,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2023-09-01T00:00:00Z,53,69,6.6,6.6,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2020-04-01T00:00:00Z,47,59,4.8,4.9,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2024-07-01T00:00:00Z,43,79,5.4,5.5,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2022-07-01T00:00:00Z,47,78,8.5,8.6,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2020-03-01T00:00:00Z,54,52,5.5,5.5,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2021-03-01T00:00:00Z,53,52,4.6,4.8,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2022-08-01T00:00:00Z,47,79,7.2,7.2,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2020-06-01T00:00:00Z,50,70,2.7,2.7,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2021-05-01T00:00:00Z,47,67,4,4.1,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2024-06-01T00:00:00Z,47,70,2.9,3,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2022-05-01T00:00:00Z,53,62,3.5,3.7,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2020-07-01T00:00:00Z,46,75,5.9,6,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2020-02-01T00:00:00Z,58,51,3.7,3.8,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2025-07-01T00:00:00Z,43,78,6.5,6.7,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2025-06-01T00:00:00Z,45,73,5.8,5.9,Issaquah Highlands,2018-10-29T22:26:57Z,13394
18161,2021-10-01T00:00:00Z,59,60,3.9,4,Issaquah Highlands,2018-10-29T22:26:57Z,13394
36463,2022-11-01T00:00:00Z,55,34,35.7,44.9,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2024-10-01T00:00:00Z,47,52,5.1,5.1,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2022-01-01T00:00:00Z,61,34,14.8,17.2,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
36463,2020-05-01T00:00:00Z,52,60,3.3,3.3,Jumpoff Rd/Angel Flats Rd,2019-08-01T19:33:48Z,39183
